timestamp,open,high,low,close,volume
2026-06-13 05:00:00,63512.01,63590.0,63493.16,63568.58,47.50424
2026-06-13 05:15:00,63568.59,63596.0,63536.01,63552.0,166.91014
2026-06-13 05:30:00,63552.0,63588.92,63523.38,63566.95,397.83676
2026-06-13 05:45:00,63566.94,63584.03,63493.17,63584.03,46.37668
2026-06-13 06:00:00,63584.03,63611.73,63554.82,63582.54,21.42152
2026-06-13 06:15:00,63582.53,63680.0,63550.51,63679.99,147.90099
2026-06-13 06:30:00,63680.0,63720.29,63648.0,63681.0,84.70374
2026-06-13 06:45:00,63681.0,63740.0,63680.99,63735.74,45.51388
2026-06-13 07:00:00,63736.0,63750.0,63674.98,63728.0,48.57638
2026-06-13 07:15:00,63728.0,63808.0,63680.01,63779.09,99.88742
2026-06-13 07:30:00,63779.09,63840.36,63752.45,63821.82,148.58014
2026-06-13 07:45:00,63821.82,63883.47,63805.17,63846.0,139.93343
2026-06-13 08:00:00,63845.99,63883.5,63776.62,63792.0,87.13259
2026-06-13 08:15:00,63792.0,63831.22,63766.18,63810.01,34.08598
2026-06-13 08:30:00,63810.01,63910.0,63795.93,63878.02,70.79967
2026-06-13 08:45:00,63878.01,63878.02,63791.01,63806.0,35.4211
2026-06-13 09:00:00,63806.0,63843.99,63783.41,63806.0,103.76524
2026-06-13 09:15:00,63806.0,63867.65,63804.85,63815.99,41.42889
2026-06-13 09:30:00,63815.99,63831.96,63791.99,63814.27,72.74316
2026-06-13 09:45:00,63814.28,63814.28,63742.57,63743.12,84.02104
2026-06-13 10:00:00,63743.13,63782.0,63726.57,63782.0,32.49339
2026-06-13 10:15:00,63781.99,63794.0,63756.0,63782.0,53.22954
2026-06-13 10:30:00,63782.01,63888.0,63782.0,63854.3,45.57461
2026-06-13 10:45:00,63854.3,63908.48,63800.0,63843.01,57.47033
2026-06-13 11:00:00,63843.01,63949.99,63843.01,63924.41,105.73985
2026-06-13 11:15:00,63924.41,63984.53,63924.31,63952.18,108.9324
2026-06-13 11:30:00,63952.18,63952.19,63890.83,63905.2,186.40821
2026-06-13 11:45:00,63905.21,63980.01,63896.85,63971.28,77.9711
2026-06-13 12:00:00,63971.28,63971.69,63921.33,63938.42,50.86263
2026-06-13 12:15:00,63938.41,63989.47,63928.02,63949.85,285.65932
2026-06-13 12:30:00,63949.85,64022.0,63949.84,64002.61,106.56232
2026-06-13 12:45:00,64002.6,64214.0,64002.6,64133.12,434.96414
2026-06-13 13:00:00,64133.12,64175.93,64078.01,64172.23,108.06147
2026-06-13 13:15:00,64172.22,64234.0,64118.73,64230.26,136.96517
2026-06-13 13:30:00,64230.25,64245.88,64155.23,64155.24,116.67411
2026-06-13 13:45:00,64155.24,64194.0,64060.0,64102.69,138.03094
2026-06-13 14:00:00,64102.61,64183.98,64090.09,64154.46,48.59138
2026-06-13 14:15:00,64154.47,64184.72,64105.48,64132.8,47.74274
2026-06-13 14:30:00,64132.81,64211.85,64132.8,64179.97,63.20641
2026-06-13 14:45:00,64179.97,64233.73,64179.96,64220.97,46.9198
2026-06-13 15:00:00,64220.96,64310.22,64186.97,64287.3,238.93457
2026-06-13 15:15:00,64287.3,64331.71,64235.5,64295.54,112.35408
2026-06-13 15:30:00,64295.55,64350.0,64242.01,64242.02,114.2077
2026-06-13 15:45:00,64242.02,64326.63,64193.58,64296.15,119.4257
2026-06-13 16:00:00,64296.15,64307.52,64002.72,64097.34,299.45337
2026-06-13 16:15:00,64097.35,64097.35,63978.79,63982.04,200.39025
2026-06-13 16:30:00,63982.05,64072.0,63975.6,64062.39,44.81487
2026-06-13 16:45:00,64062.4,64165.84,63920.05,64029.17,176.08961
2026-06-13 17:00:00,64029.17,64057.99,63951.59,63964.16,54.39638
2026-06-13 17:15:00,63964.16,64098.0,63944.0,64097.99,49.96061
2026-06-13 17:30:00,64098.0,64120.0,64069.22,64105.99,77.21685
2026-06-13 17:45:00,64106.0,64120.0,63948.0,63971.19,120.18261
2026-06-13 18:00:00,63971.2,64070.84,63971.19,64057.06,71.17508
2026-06-13 18:15:00,64057.06,64206.0,64028.0,64194.06,86.44877
2026-06-13 18:30:00,64194.05,64282.19,64174.39,64265.76,40.73822
2026-06-13 18:45:00,64265.77,64268.0,64054.48,64161.46,80.35947
2026-06-13 19:00:00,64161.46,64210.52,64152.0,64204.49,64.11211
2026-06-13 19:15:00,64204.48,64204.49,64152.0,64193.94,62.60076
2026-06-13 19:30:00,64193.93,64312.75,64158.0,64290.9,121.08404
2026-06-13 19:45:00,64290.9,64333.62,64284.83,64296.59,60.92119
2026-06-13 20:00:00,64296.59,64296.6,64234.0,64274.63,53.0657
2026-06-13 20:15:00,64274.62,64288.0,64241.54,64241.55,37.98577
2026-06-13 20:30:00,64241.55,64264.28,64226.83,64254.8,70.04102
2026-06-13 20:45:00,64253.81,64290.0,64243.45,64278.31,18.22641
2026-06-13 21:00:00,64278.31,64312.0,64226.38,64242.28,32.61722
2026-06-13 21:15:00,64242.29,64272.0,64233.6,64244.53,59.27369
2026-06-13 21:30:00,64244.52,64762.77,64244.52,64567.77,369.56363
2026-06-13 21:45:00,64567.76,64573.36,64441.04,64471.04,90.94065
2026-06-13 22:00:00,64471.04,64471.04,64383.61,64421.99,69.34163
2026-06-13 22:15:00,64421.99,64532.7,64384.0,64522.13,96.81513
2026-06-13 22:30:00,64522.13,64556.0,64490.53,64522.73,110.06602
2026-06-13 22:45:00,64522.73,64522.74,64456.47,64456.47,40.04842
2026-06-13 23:00:00,64456.46,64472.9,64438.99,64439.29,35.91307
2026-06-13 23:15:00,64439.3,64596.99,64439.29,64451.69,120.05138
2026-06-13 23:30:00,64451.69,64490.0,64439.29,64454.02,237.07301
2026-06-13 23:45:00,64454.02,64464.92,64382.42,64458.01,196.17828
2026-06-14 00:00:00,64458.01,64473.99,64380.7,64427.39,279.49762
2026-06-14 00:15:00,64427.39,64534.0,64390.0,64460.0,158.77416
2026-06-14 00:30:00,64460.0,64560.0,64455.79,64555.75,77.24142
2026-06-14 00:45:00,64555.74,64579.03,64516.0,64565.0,79.53885
2026-06-14 01:00:00,64565.01,64689.83,64507.25,64638.0,128.97103
2026-06-14 01:15:00,64637.99,64710.0,64626.3,64660.0,130.79354
2026-06-14 01:30:00,64660.01,64660.01,64562.9,64564.99,400.35119
2026-06-14 01:45:00,64564.99,64636.0,64561.24,64563.0,161.08126
2026-06-14 02:00:00,64563.0,64634.0,64562.99,64621.37,133.04707
2026-06-14 02:15:00,64621.38,64636.0,64520.41,64539.99,45.9801
2026-06-14 02:30:00,64540.0,64560.55,64509.99,64510.0,57.35549
2026-06-14 02:45:00,64510.0,64510.0,64476.01,64490.01,23.85051
2026-06-14 03:00:00,64490.01,64520.0,64474.04,64496.01,24.90418
2026-06-14 03:15:00,64496.01,64540.0,64492.76,64530.19,21.19376
2026-06-14 03:30:00,64530.19,64539.69,64466.0,64482.66,47.03576
2026-06-14 03:45:00,64482.85,64545.4,64466.46,64545.3,62.54049
2026-06-14 04:00:00,64545.3,64563.48,64492.53,64498.39,17.62375
2026-06-14 04:15:00,64498.38,64520.0,64470.0,64470.0,29.60363
2026-06-14 04:30:00,64470.01,64474.59,64386.59,64393.21,88.38487
2026-06-14 04:45:00,64393.21,64393.21,64325.61,64339.07,118.13577
2026-06-14 05:00:00,64339.07,64393.64,64332.0,64373.75,72.13699
2026-06-14 05:15:00,64373.75,64373.75,64298.0,64306.32,49.80859
2026-06-14 05:30:00,64306.33,64411.2,64293.41,64360.64,114.06813
2026-06-14 05:45:00,64360.64,64386.18,64336.0,64338.0,193.45476
2026-06-14 06:00:00,64338.0,64487.8,64338.0,64475.36,160.09276
2026-06-14 06:15:00,64475.37,64475.37,64330.0,64389.93,245.28947
2026-06-14 06:30:00,64389.94,64389.94,64232.12,64244.01,369.51217
2026-06-14 06:45:00,64244.01,64293.99,64244.01,64286.1,64.85908
2026-06-14 07:00:00,64286.1,64295.01,64214.0,64217.4,82.54533
2026-06-14 07:15:00,64217.4,64372.94,64217.4,64356.96,78.84891
2026-06-14 07:30:00,64356.95,64356.96,64298.05,64304.03,57.57109
2026-06-14 07:45:00,64304.02,64445.95,64304.02,64429.39,37.85959
2026-06-14 08:00:00,64429.39,64460.0,64392.0,64440.01,25.87714
2026-06-14 08:15:00,64440.0,64513.82,64440.0,64485.84,34.30479
2026-06-14 08:30:00,64485.85,64502.0,64448.1,64458.15,74.72722
2026-06-14 08:45:00,64458.15,64480.64,64446.02,64456.33,57.76039
2026-06-14 09:00:00,64456.33,64482.41,64418.0,64428.44,35.18951
2026-06-14 09:15:00,64428.44,64428.44,64321.18,64353.99,92.38116
2026-06-14 09:30:00,64353.98,64590.0,64347.8,64553.54,75.11737
2026-06-14 09:45:00,64553.54,64617.99,64541.56,64616.0,34.69326
2026-06-14 10:00:00,64616.0,64616.0,64498.01,64527.14,66.1574
2026-06-14 10:15:00,64527.15,64647.5,64517.37,64598.0,40.39908
2026-06-14 10:30:00,64598.0,64664.0,64594.0,64606.0,41.04771
2026-06-14 10:45:00,64606.0,64613.89,64513.27,64521.13,36.52597
2026-06-14 11:00:00,64521.13,64577.99,64460.0,64562.28,54.50253
2026-06-14 11:15:00,64562.27,64592.0,64509.12,64582.78,44.61043
2026-06-14 11:30:00,64582.78,64638.01,64582.77,64612.31,24.77318
2026-06-14 11:45:00,64612.31,64641.9,64546.0,64546.0,104.22725
2026-06-14 12:00:00,64546.01,64560.66,64470.81,64476.53,62.42159
2026-06-14 12:15:00,64476.53,64504.99,64466.0,64467.25,93.01121
2026-06-14 12:30:00,64467.25,64476.01,64323.99,64358.12,63.15477
2026-06-14 12:45:00,64358.12,64375.98,64295.06,64327.53,115.50697
2026-06-14 13:00:00,64327.54,64384.01,64308.59,64360.01,52.02472
2026-06-14 13:15:00,64360.01,64398.14,64258.43,64277.56,48.18653
2026-06-14 13:30:00,64277.57,64380.0,64244.0,64368.0,97.86734
2026-06-14 13:45:00,64368.0,64387.93,64286.0,64317.99,110.53298
2026-06-14 14:00:00,64318.0,64341.43,64264.04,64308.33,43.72427
2026-06-14 14:15:00,64308.34,64330.0,64151.2,64158.23,204.77359
2026-06-14 14:30:00,64158.24,64175.09,63888.0,63938.0,404.59711
2026-06-14 14:45:00,63938.0,63984.0,63866.66,63983.55,128.3757
2026-06-14 15:00:00,63983.56,64153.75,63980.35,64100.21,178.56989
2026-06-14 15:15:00,64100.21,64132.0,63995.67,64059.37,98.81091
2026-06-14 15:30:00,64059.36,64114.0,64000.01,64034.01,49.83407
2026-06-14 15:45:00,64034.01,64075.6,64000.0,64025.07,39.53074
2026-06-14 16:00:00,64025.06,64132.84,64006.11,64108.01,49.64086
2026-06-14 16:15:00,64108.01,64208.92,64089.33,64135.53,69.93358
2026-06-14 16:30:00,64135.52,64190.0,64135.52,64160.08,37.75502
2026-06-14 16:45:00,64160.09,64169.54,63936.0,63942.63,99.25776
2026-06-14 17:00:00,63942.63,64019.38,63891.86,63965.58,248.53206
2026-06-14 17:15:00,63965.58,63996.0,63900.59,63903.25,43.21831
2026-06-14 17:30:00,63903.24,63967.28,63760.4,63843.69,168.8843
2026-06-14 17:45:00,63843.69,63878.0,63694.11,63732.64,156.94527
2026-06-14 18:00:00,63732.65,63786.0,63678.83,63727.19,142.79036
2026-06-14 18:15:00,63727.19,63776.0,63681.55,63727.07,46.3429
2026-06-14 18:30:00,63727.07,63794.87,63727.06,63777.32,29.84064
2026-06-14 18:45:00,63777.32,63813.3,63760.0,63813.3,39.91431
2026-06-14 19:00:00,63813.3,63834.76,63734.71,63790.82,32.18109
2026-06-14 19:15:00,63790.83,63861.86,63787.84,63797.57,29.6412
2026-06-14 19:30:00,63797.56,63832.0,63752.5,63760.95,27.2121
2026-06-14 19:45:00,63760.95,63802.0,63741.36,63802.0,18.55961
2026-06-14 20:00:00,63801.99,63864.0,63794.09,63815.98,26.16402
2026-06-14 20:15:00,63815.98,63960.0,63815.98,63923.99,61.43135
2026-06-14 20:30:00,63923.99,64092.4,63919.36,64044.71,102.48308
2026-06-14 20:45:00,64044.71,64078.01,64004.0,64008.64,53.12515
2026-06-14 21:00:00,64008.64,64103.53,64007.24,64103.52,27.35769
2026-06-14 21:15:00,64103.52,64949.0,64103.52,64774.97,843.0593
2026-06-14 21:30:00,64774.97,65437.74,64680.69,65270.67,1539.37621
2026-06-14 21:45:00,65270.67,65666.0,65250.22,65311.59,545.21948
2026-06-14 22:00:00,65311.59,65534.94,64946.12,65122.65,763.3155
2026-06-14 22:15:00,65122.64,65256.0,65000.0,65216.27,366.2237
2026-06-14 22:30:00,65216.28,65580.0,65175.07,65469.44,246.71147
2026-06-14 22:45:00,65469.44,65499.99,65340.27,65426.78,177.90402
2026-06-14 23:00:00,65426.78,65620.0,65256.21,65562.0,198.85321
2026-06-14 23:15:00,65561.99,65740.0,65501.99,65684.64,381.26908
2026-06-14 23:30:00,65684.64,65749.99,65530.45,65569.45,244.87471
2026-06-14 23:45:00,65569.45,65800.0,65558.0,65746.45,139.84831
2026-06-15 00:00:00,65746.45,65923.0,65630.48,65888.0,309.22955
2026-06-15 00:15:00,65888.01,65888.01,65666.29,65760.0,305.72736
2026-06-15 00:30:00,65760.01,65771.31,65480.69,65555.48,308.78618
2026-06-15 00:45:00,65555.49,65647.89,65504.0,65625.99,119.78287
2026-06-15 01:00:00,65626.0,65626.0,65354.0,65511.28,208.95294
2026-06-15 01:15:00,65511.28,65529.61,65358.0,65400.01,146.11906
2026-06-15 01:30:00,65400.0,65734.87,65380.01,65718.01,192.2266
2026-06-15 01:45:00,65718.0,65718.01,65477.44,65525.0,308.08983
2026-06-15 02:00:00,65525.01,65658.0,65446.0,65654.9,216.23718
2026-06-15 02:15:00,65654.89,65775.15,65636.0,65639.3,124.52509
2026-06-15 02:30:00,65639.29,65670.0,65570.44,65570.45,82.1552
2026-06-15 02:45:00,65570.44,65570.44,65415.02,65472.01,164.81398
2026-06-15 03:00:00,65472.01,65730.0,65422.83,65727.99,202.84485
2026-06-15 03:15:00,65727.99,65735.89,65664.78,65726.01,135.40119
2026-06-15 03:30:00,65726.01,65930.52,65692.0,65908.01,187.29651
2026-06-15 03:45:00,65908.0,65995.0,65834.31,65927.1,242.11543
2026-06-15 04:00:00,65927.11,65927.11,65712.52,65718.89,128.39551
2026-06-15 04:15:00,65718.9,65772.49,65700.0,65721.66,71.14705
2026-06-15 04:30:00,65721.66,65741.73,65653.5,65695.0,208.5209
2026-06-15 04:45:00,65695.01,65719.79,65633.28,65644.01,156.19433
2026-06-15 05:00:00,65644.0,65688.4,65611.01,65686.0,283.3405
2026-06-15 05:15:00,65686.0,65872.0,65685.99,65828.03,81.17642
2026-06-15 05:30:00,65828.04,65832.8,65704.0,65724.01,60.66303
2026-06-15 05:45:00,65724.01,65858.01,65712.0,65858.01,52.08676
2026-06-15 06:00:00,65858.0,65918.0,65816.53,65890.01,155.85563
2026-06-15 06:15:00,65890.0,65967.27,65859.76,65942.01,77.46337
2026-06-15 06:30:00,65942.01,65948.39,65775.45,65812.01,71.86094
2026-06-15 06:45:00,65812.0,65892.16,65801.33,65812.01,60.06865
2026-06-15 07:00:00,65812.01,65868.0,65688.0,65816.57,112.93065
2026-06-15 07:15:00,65816.58,66000.0,65816.57,65958.02,139.16701
2026-06-15 07:30:00,65958.01,65958.02,65726.65,65747.15,160.54278
2026-06-15 07:45:00,65747.15,65776.0,65628.45,65674.76,161.67703
2026-06-15 08:00:00,65674.76,65753.66,65628.0,65732.0,84.0936
2026-06-15 08:15:00,65732.0,65752.0,65620.0,65675.56,88.08638
2026-06-15 08:30:00,65675.56,65790.0,65664.0,65768.01,59.60727
2026-06-15 08:45:00,65768.0,65800.0,65638.0,65662.01,131.21755
2026-06-15 09:00:00,65662.0,65712.0,65662.0,65681.39,65.61632
2026-06-15 09:15:00,65681.4,65779.5,65644.16,65644.17,100.61382
2026-06-15 09:30:00,65644.17,65655.26,65512.0,65571.99,116.32294
2026-06-15 09:45:00,65571.99,65615.16,65516.46,65596.86,61.74956
2026-06-15 10:00:00,65596.86,65764.0,65584.37,65740.01,53.43391
2026-06-15 10:15:00,65740.01,65757.45,65704.0,65715.53,48.2082
2026-06-15 10:30:00,65715.52,65762.0,65712.0,65762.0,106.72388
2026-06-15 10:45:00,65762.0,65973.15,65734.07,65917.37,336.42323
2026-06-15 11:00:00,65917.37,66018.38,65832.78,65942.39,258.04986
2026-06-15 11:15:00,65942.39,66385.12,65930.01,66258.96,666.96365
2026-06-15 11:30:00,66258.95,66298.0,66128.0,66151.93,210.85332
2026-06-15 11:45:00,66151.92,66244.0,66126.01,66233.9,157.86051
2026-06-15 12:00:00,66233.89,66316.64,66106.0,66284.0,233.68762
2026-06-15 12:15:00,66284.0,66338.0,66188.02,66283.99,233.09287
2026-06-15 12:30:00,66284.0,66470.0,66194.0,66470.0,247.12512
2026-06-15 12:45:00,66469.99,66600.91,66420.01,66563.49,273.3642
2026-06-15 13:00:00,66563.48,66699.35,66480.84,66618.66,470.1306
2026-06-15 13:15:00,66618.66,66949.22,66600.0,66841.92,675.64406
2026-06-15 13:30:00,66841.92,66886.0,66474.0,66573.58,485.90605
2026-06-15 13:45:00,66573.59,66656.0,66412.0,66447.05,287.58232
2026-06-15 14:00:00,66447.06,66460.53,66251.58,66442.03,532.63625
2026-06-15 14:15:00,66442.02,66560.0,66400.0,66559.99,133.67905
2026-06-15 14:30:00,66560.0,66563.28,66421.59,66536.09,125.90887
2026-06-15 14:45:00,66536.09,66675.83,66536.09,66591.55,148.62223
2026-06-15 15:00:00,66591.54,66692.0,66580.42,66625.29,120.04999
2026-06-15 15:15:00,66625.29,66750.0,66588.83,66658.01,312.58903
2026-06-15 15:30:00,66658.0,66920.0,66611.27,66910.03,277.42577
2026-06-15 15:45:00,66910.03,67292.15,66910.03,67292.14,756.89311
2026-06-15 16:00:00,67292.15,67292.15,67098.25,67260.0,420.44784
2026-06-15 16:15:00,67260.0,67268.0,67100.01,67185.99,215.77755
2026-06-15 16:30:00,67186.0,67268.0,67147.14,67170.67,175.72291
2026-06-15 16:45:00,67170.68,67214.0,67088.83,67157.99,285.01106
2026-06-15 17:00:00,67158.0,67158.0,66585.26,66896.66,795.11141
2026-06-15 17:15:00,66896.66,66971.45,66768.0,66818.01,195.21609
2026-06-15 17:30:00,66818.0,66924.52,66678.0,66884.01,245.55412
2026-06-15 17:45:00,66884.01,66944.7,66836.66,66851.79,104.36226
2026-06-15 18:00:00,66851.8,66933.86,66715.61,66803.99,231.28935
2026-06-15 18:15:00,66804.0,66886.0,66800.52,66826.43,103.68627
2026-06-15 18:30:00,66826.43,66875.38,66746.25,66803.45,142.02981
2026-06-15 18:45:00,66803.45,66920.0,66760.0,66766.12,113.68632
2026-06-15 19:00:00,66766.13,66886.02,66728.0,66854.0,111.31864
2026-06-15 19:15:00,66853.99,66889.85,66348.0,66530.54,371.17294
2026-06-15 19:30:00,66530.54,66728.63,66530.0,66722.0,127.2156
2026-06-15 19:45:00,66721.99,66749.95,66502.47,66614.35,170.68865
2026-06-15 20:00:00,66615.98,66630.0,66506.43,66557.99,97.76667
2026-06-15 20:15:00,66558.0,66610.41,66520.0,66577.99,110.83877
2026-06-15 20:30:00,66578.0,66681.3,66577.99,66592.02,53.27969
2026-06-15 20:45:00,66592.01,66592.01,66489.86,66519.98,77.58772
2026-06-15 21:00:00,66519.99,66532.0,66430.22,66517.44,115.39454
2026-06-15 21:15:00,66517.44,66567.38,66395.64,66410.0,67.64909
2026-06-15 21:30:00,66410.0,66474.0,66314.34,66436.0,109.38328
2026-06-15 21:45:00,66435.99,66447.99,66364.01,66368.15,55.38691
2026-06-15 22:00:00,66368.15,66476.64,66364.0,66364.01,96.25203
2026-06-15 22:15:00,66364.01,66412.0,66102.91,66162.01,138.33398
2026-06-15 22:30:00,66162.01,66371.66,66076.56,66296.13,150.3009
2026-06-15 22:45:00,66296.0,66326.0,66198.74,66206.34,135.26893
2026-06-15 23:00:00,66206.34,66286.0,66184.0,66270.4,53.25349
2026-06-15 23:15:00,66270.4,66295.64,66150.0,66226.07,88.42619
2026-06-15 23:30:00,66226.07,66269.52,66116.59,66269.52,100.4132
2026-06-15 23:45:00,66269.52,66368.0,66246.13,66328.74,206.41929
2026-06-16 00:00:00,66328.74,66405.17,66276.67,66391.97,92.47759
2026-06-16 00:15:00,66391.97,66418.73,66242.0,66247.99,85.01145
2026-06-16 00:30:00,66248.0,66463.26,66244.0,66414.53,77.03019
2026-06-16 00:45:00,66414.53,66435.99,66243.21,66250.0,203.10316
2026-06-16 01:00:00,66250.0,66362.65,66248.93,66285.14,111.63089
2026-06-16 01:15:00,66285.14,66382.3,66260.77,66376.66,152.79129
2026-06-16 01:30:00,66376.67,66415.53,66354.7,66359.22,51.35467
2026-06-16 01:45:00,66359.23,66418.01,66327.5,66346.52,140.86264
2026-06-16 02:00:00,66346.51,66367.69,66033.52,66065.07,346.27509
2026-06-16 02:15:00,66065.07,66160.0,65753.25,65776.01,263.20587
2026-06-16 02:30:00,65776.01,65928.86,65750.57,65878.0,203.78024
2026-06-16 02:45:00,65878.0,65887.82,65678.14,65741.99,151.47107
2026-06-16 03:00:00,65742.0,65850.0,65678.9,65810.0,151.10035
2026-06-16 03:15:00,65810.01,66007.19,65650.0,65980.46,415.92182
2026-06-16 03:30:00,65980.45,66125.0,65980.45,66125.0,94.21205
2026-06-16 03:45:00,66125.0,66166.61,66100.0,66165.21,140.87063
2026-06-16 04:00:00,66165.21,66301.83,66134.0,66150.77,171.2118
2026-06-16 04:15:00,66150.77,66162.0,65980.0,65980.0,118.51915
2026-06-16 04:30:00,65980.0,65980.0,65802.0,65886.65,273.78158
2026-06-16 04:45:00,65886.64,65899.22,65806.02,65840.09,130.98965
2026-06-16 05:00:00,65840.1,66068.0,65840.09,66026.0,116.2175
2026-06-16 05:15:00,66026.0,66114.0,65966.0,66076.01,185.73475
2026-06-16 05:30:00,66076.01,66118.0,66010.99,66089.38,48.96603
2026-06-16 05:45:00,66089.38,66150.22,66044.99,66045.0,388.50117
2026-06-16 06:00:00,66044.99,66190.0,66044.99,66188.92,57.32242
2026-06-16 06:15:00,66188.91,66347.07,66154.11,66339.05,100.63925
2026-06-16 06:30:00,66339.04,66572.99,66296.0,66398.52,238.66352
2026-06-16 06:45:00,66398.52,66549.96,66394.0,66446.0,159.93652
2026-06-16 07:00:00,66446.01,66527.23,66348.32,66348.32,83.74137
2026-06-16 07:15:00,66348.32,66477.89,66318.6,66338.01,102.92389
2026-06-16 07:30:00,66338.01,66426.0,66314.7,66320.21,89.20554
2026-06-16 07:45:00,66320.2,66383.24,66300.1,66372.0,109.92085
